ID,Region,Year,Gini Index
5884,Cabo Frio - RJ,1991,0.5878
5885,Cachoeiras de Macacu - RJ,1991,0.53
5886,Cambuci - RJ,1991,0.6112
5887,Campos dos Goytacazes - RJ,1991,0.6283
5888,Cantagalo - RJ,1991,0.6045
5889,Carmo - RJ,1991,0.5873
5890,Casimiro de Abreu - RJ,1991,0.5741
5891,Conceição de Macabu - RJ,1991,0.5523
5892,Cordeiro - RJ,1991,0.5779
5893,Duas Barras - RJ,1991,0.5636
5894,Duque de Caxias - RJ,1991,0.4897
5895,Engenheiro Paulo de Frontin - RJ,1991,0.5909
5896,Itaboraí - RJ,1991,0.5245
5897,Itaguaí - RJ,1991,0.5423
5898,Italva - RJ,1991,0.5802
5899,Itaocara - RJ,1991,0.6027
5900,Itaperuna - RJ,1991,0.6284
5901,Itatiaia - RJ,1991,0.5842
5902,Laje do Muriaé - RJ,1991,0.566
5903,Macaé - RJ,1991,0.5975
5904,Magé - RJ,1991,0.5212
5905,Mangaratiba - RJ,1991,0.553
5906,Maricá - RJ,1991,0.6073
5907,Mendes - RJ,1991,0.5469
5908,Miguel Pereira - RJ,1991,0.5788
5909,Miracema - RJ,1991,0.613
5910,Natividade - RJ,1991,0.6147
5911,Nilópolis - RJ,1991,0.4936
5912,Niterói - RJ,1991,0.6017
5913,Nova Friburgo - RJ,1991,0.5699
5914,Nova Iguaçu - RJ,1991,0.5093
5915,Paracambi - RJ,1991,0.5266
5916,Paraíba do Sul - RJ,1991,0.5978
5917,Parati - RJ,1991,0.5897
5918,Paty do Alferes - RJ,1991,0.5456
5919,Petrópolis - RJ,1991,0.61
5920,Piraí - RJ,1991,0.5596
5921,Porciúncula - RJ,1991,0.6259
5922,Quissamã - RJ,1991,0.5071
5923,Resende - RJ,1991,0.6035
5924,Rio Bonito - RJ,1991,0.6253
5925,Rio Claro - RJ,1991,0.5514
5926,Rio das Flores - RJ,1991,0.6435
5927,Rio de Janeiro - RJ,1991,0.6129
5928,Santa Maria Madalena - RJ,1991,0.5864
5929,Santo Antônio de Pádua - RJ,1991,0.627
5930,São Fidélis - RJ,1991,0.5885
5931,São Gonçalo - RJ,1991,0.5075
5932,São João da Barra - RJ,1991,0.5312
5933,São João de Meriti - RJ,1991,0.4799
5934,São José do Vale do Rio Preto - RJ,1991,0.5707
5935,São Pedro da Aldeia - RJ,1991,0.5654
5936,São Sebastião do Alto - RJ,1991,0.5221
5937,Sapucaia - RJ,1991,0.5878
5938,Saquarema - RJ,1991,0.5799
5939,Silva Jardim - RJ,1991,0.5622
5940,Sumidouro - RJ,1991,0.5571
5941,Teresópolis - RJ,1991,0.615
5942,Trajano de Morais - RJ,1991,0.5481
5943,Três Rios - RJ,1991,0.5905
5944,Valença - RJ,1991,0.5895
5945,Vassouras - RJ,1991,0.6233
5946,Volta Redonda - RJ,1991,0.5361
5947,Brasil,1991,0.6366
5948,Roraima,1991,0.617
5949,Alto Alegre - RR,1991,0.6564
5950,Boa Vista - RR,1991,0.5836
5951,Bonfim - RR,1991,0.5388
5952,Caracaraí - RR,1991,0.5773
5953,Mucajaí - RR,1991,0.6746
5954,Normandia - RR,1991,0.8078
5955,São João da Baliza - RR,1991,0.7312
5956,São Luiz - RR,1991,0.5301
5957,Brasil,1991,0.6366
5958,Acre,1991,0.61
5959,Assis Brasil - AC,1991,0.4517
5960,Brasiléia - AC,1991,0.5331
5961,Cruzeiro do Sul - AC,1991,0.5648
5962,Feijó - AC,1991,0.5529
5963,Mâncio Lima - AC,1991,0.4429
5964,Manoel Urbano - AC,1991,0.5991
5965,Plácido de Castro - AC,1991,0.5227
5966,Rio Branco - AC,1991,0.6089
5967,Sena Madureira - AC,1991,0.6875
5968,Senador Guiomard - AC,1991,0.5586
5969,Tarauacá - AC,1991,0.5048
5970,Xapuri - AC,1991,0.528
5971,Brasil,1991,0.6366
5972,Amapá,1991,0.5677
5973,Amapá - AP,1991,0.5585
5974,Calçoene - AP,1991,0.7264
5975,Ferreira Gomes - AP,1991,0.504
5976,Laranjal do Jari - AP,1991,0.5345
5977,Macapá - AP,1991,0.5542
5978,Mazagão - AP,1991,0.4893
5979,Oiapoque - AP,1991,0.5648
5980,Santana - AP,1991,0.5559
5981,Tartarugalzinho - AP,1991,0.5678
5982,Brasil,1991,0.6366
5983,Amazonas,1991,0.6208
5984,Alvarães - AM,1991,0.5908
5985,Amaturá - AM,1991,0.8387
5986,Anamã - AM,1991,0.4823
5987,Anori - AM,1991,0.4874
5988,Apuí - AM,1991,0.5786
5989,Atalaia do Norte - AM,1991,0.7845
5990,Autazes - AM,1991,0.6226
5991,Barcelos - AM,1991,0.4329
5992,Barreirinha - AM,1991,0.5977
5993,Benjamin Constant - AM,1991,0.6571
5994,Beruri - AM,1991,0.4306
5995,Boa Vista do Ramos - AM,1991,0.3814
5996,Boca do Acre - AM,1991,0.5867
5997,Borba - AM,1991,0.6448
5998,Caapiranga - AM,1991,0.4201
5999,Canutama - AM,1991,0.3753
6000,Carauari - AM,1991,0.682
6001,Careiro - AM,1991,0.6102
6002,Careiro da Várzea - AM,1991,0.4682
6003,Coari - AM,1991,0.4998
6004,Codajás - AM,1991,0.7531
6005,Eirunepé - AM,1991,0.6421
6006,Envira - AM,1991,0.3886
6007,Fonte Boa - AM,1991,0.4992
6008,Guajará - AM,1991,0.4713
6009,Humaitá - AM,1991,0.5573
6010,Ipixuna - AM,1991,0.6119
6011,Iranduba - AM,1991,0.4727
6012,Itacoatiara - AM,1991,0.5703
6013,Itamarati - AM,1991,0.4436
6014,Itapiranga - AM,1991,0.4615
6015,Japurá - AM,1991,0.3579
6016,Juruá - AM,1991,0.5106
6017,Jutaí - AM,1991,0.6848
6018,Lábrea - AM,1991,0.5888
6019,Manacapuru - AM,1991,0.5069
6020,Manaquiri - AM,1991,0.6298
6021,Manaus - AM,1991,0.5932
6022,Manicoré - AM,1991,0.5597
6023,Maraã - AM,1991,0.3583
6024,Maués - AM,1991,0.615
6025,Nhamundá - AM,1991,0.6051
6026,Nova Olinda do Norte - AM,1991,0.6042
6027,Novo Airão - AM,1991,0.3961
6028,Novo Aripuanã - AM,1991,0.6197
6029,Parintins - AM,1991,0.6202
6030,Pauini - AM,1991,0.6323
6031,Presidente Figueiredo - AM,1991,0.5715
6032,Rio Preto da Eva - AM,1991,0.5533
6033,Santa Isabel do Rio Negro - AM,1991,0.4131
6034,Santo Antônio do Içá - AM,1991,0.6242
6035,São Gabriel da Cachoeira - AM,1991,0.6721
6036,São Paulo de Olivença - AM,1991,0.805
6037,São Sebastião do Uatumã - AM,1991,0.6509
6038,Silves - AM,1991,0.4771
6039,Tabatinga - AM,1991,0.5743
6040,Tapauá - AM,1991,0.3521
6041,Tefé - AM,1991,0.5299
6042,Tonantins - AM,1991,0.4733
6043,Uarini - AM,1991,0.4618
6044,Urucará - AM,1991,0.6143
6045,Urucurituba - AM,1991,0.4664
6046,Brasil,1991,0.6366
6047,Rio Grande do Sul,1991,0.5981
6048,Água Santa - RS,1991,0.5639
6049,Agudo - RS,1991,0.5834
6050,Ajuricaba - RS,1991,0.6009
6051,Alecrim - RS,1991,0.5535
6052,Alegrete - RS,1991,0.6251
6053,Alegria - RS,1991,0.6031
6054,Alpestre - RS,1991,0.5348
6055,Alto Alegre - RS,1991,0.6037
6056,Alvorada - RS,1991,0.4382
6057,Amaral Ferrador - RS,1991,0.5917
6058,André da Rocha - RS,1991,0.5554
6059,Anta Gorda - RS,1991,0.5429
6060,Antônio Prado - RS,1991,0.5919
6061,Aratiba - RS,1991,0.5128
6062,Arroio do Meio - RS,1991,0.5383
6063,Arroio do Sal - RS,1991,0.4951
6064,Arroio do Tigre - RS,1991,0.5602
6065,Arroio dos Ratos - RS,1991,0.5611
6066,Arroio Grande - RS,1991,0.6155
6067,Arvorezinha - RS,1991,0.5231
6068,Augusto Pestana - RS,1991,0.5646
6069,Áurea - RS,1991,0.5716
6070,Bagé - RS,1991,0.6139
6071,Barão - RS,1991,0.478
6072,Barão de Cotegipe - RS,1991,0.5408
6073,Barra do Ribeiro - RS,1991,0.5852
6074,Barracão - RS,1991,0.5452
6075,Barros Cassal - RS,1991,0.5088
6076,Bento Gonçalves - RS,1991,0.5105
6077,Boa Vista do Buricá - RS,1991,0.487
6078,Bom Jesus - RS,1991,0.5902
6079,Bom Princípio - RS,1991,0.463
6080,Bom Retiro do Sul - RS,1991,0.5157
6081,Boqueirão do Leão - RS,1991,0.511
6082,Bossoroca - RS,1991,0.6656
6083,Braga - RS,1991,0.6362
6084,Brochier - RS,1991,0.5258
6085,Butiá - RS,1991,0.5135
6086,Caçapava do Sul - RS,1991,0.6097
6087,Cacequi - RS,1991,0.5977
6088,Cachoeira do Sul - RS,1991,0.622
6089,Cachoeirinha - RS,1991,0.4932
6090,Cacique Doble - RS,1991,0.591
6091,Caibaté - RS,1991,0.6471
6092,Caiçara - RS,1991,0.6272
6093,Camaquã - RS,1991,0.5875
6094,Camargo - RS,1991,0.6094
6095,Cambará do Sul - RS,1991,0.5324
6096,Campina das Missões - RS,1991,0.5376
6097,Campinas do Sul - RS,1991,0.564
6098,Campo Bom - RS,1991,0.5304
6099,Campo Novo - RS,1991,0.6284
6100,Campos Borges - RS,1991,0.5639
6101,Candelária - RS,1991,0.5613
6102,Cândido Godói - RS,1991,0.5353
6103,Canela - RS,1991,0.5291
6104,Canguçu - RS,1991,0.5857
6105,Canoas - RS,1991,0.5226
6106,Capão da Canoa - RS,1991,0.5198
6107,Capão do Leão - RS,1991,0.4924
6108,Capela de Santana - RS,1991,0.4673
6109,Carazinho - RS,1991,0.5897
6110,Carlos Barbosa - RS,1991,0.4964
6111,Casca - RS,1991,0.5757
6112,Caseiros - RS,1991,0.5744
6113,Catuípe - RS,1991,0.6613
6114,Caxias do Sul - RS,1991,0.5036
6115,Cerro Branco - RS,1991,0.5742
6116,Cerro Grande - RS,1991,0.5584
6117,Cerro Grande do Sul - RS,1991,0.5425
6118,Cerro Largo - RS,1991,0.5655
6119,Chapada - RS,1991,0.5933
6120,Charqueadas - RS,1991,0.4794
6121,Chiapeta - RS,1991,0.6655
6122,Cidreira - RS,1991,0.5174
6123,Ciríaco - RS,1991,0.5619
6124,Colorado - RS,1991,0.6017
6125,Condor - RS,1991,0.5562
6126,Constantina - RS,1991,0.5611
6127,Coronel Bicaco - RS,1991,0.6571
6128,Cotiporã - RS,1991,0.4954
6129,Crissiumal - RS,1991,0.5531
6130,Cristal - RS,1991,0.6326
6131,Cruz Alta - RS,1991,0.5952
6132,Cruzeiro do Sul - RS,1991,0.5043
6133,David Canabarro - RS,1991,0.5501
6134,Dezesseis de Novembro - RS,1991,0.5523
6135,Dois Irmãos - RS,1991,0.4757
6136,Dois Lajeados - RS,1991,0.6059
6137,Dom Feliciano - RS,1991,0.5141
6138,Dom Pedrito - RS,1991,0.6234
6139,Dona Francisca - RS,1991,0.6183
6140,Doutor Maurício Cardoso - RS,1991,0.5325
6141,Eldorado do Sul - RS,1991,0.4895
6142,Encantado - RS,1991,0.5559
6143,Encruzilhada do Sul - RS,1991,0.6326
6144,Entre Rios do Sul - RS,1991,0.6605
6145,Entre-Ijuís - RS,1991,0.5828
6146,Erebango - RS,1991,0.5384
6147,Erechim - RS,1991,0.5714
6148,Ernestina - RS,1991,0.5803
6149,Erval Grande - RS,1991,0.6266
6150,Erval Seco - RS,1991,0.6229
6151,Esmeralda - RS,1991,0.5771
6152,Espumoso - RS,1991,0.6223
6153,Estação - RS,1991,0.5357
6154,Estância Velha - RS,1991,0.5138
6155,Esteio - RS,1991,0.5028
6156,Estrela - RS,1991,0.5153
6157,Eugênio de Castro - RS,1991,0.5748
6158,Fagundes Varela - RS,1991,0.5195
6159,Farroupilha - RS,1991,0.4809
6160,Faxinal do Soturno - RS,1991,0.6135
6161,Faxinalzinho - RS,1991,0.5774
6162,Feliz - RS,1991,0.5474
6163,Flores da Cunha - RS,1991,0.4751
6164,Fontoura Xavier - RS,1991,0.5226
6165,Formigueiro - RS,1991,0.6754
6166,Fortaleza dos Valos - RS,1991,0.7084
6167,Frederico Westphalen - RS,1991,0.5943
6168,Garibaldi - RS,1991,0.5482
6169,Gaurama - RS,1991,0.5336
6170,General Câmara - RS,1991,0.5709
6171,Getúlio Vargas - RS,1991,0.5581
6172,Giruá - RS,1991,0.6061
6173,Glorinha - RS,1991,0.5522
6174,Gramado - RS,1991,0.5672
6175,Gravataí - RS,1991,0.4844
6176,Guabiju - RS,1991,0.5459
6177,Guaíba - RS,1991,0.513
6178,Guaporé - RS,1991,0.5385
6179,Guarani das Missões - RS,1991,0.5887
6180,Harmonia - RS,1991,0.5373
6181,Herval - RS,1991,0.5708
6182,Horizontina - RS,1991,0.5717
6183,Humaitá - RS,1991,0.5698
6184,Ibarama - RS,1991,0.4899
6185,Ibiaçá - RS,1991,0.601
6186,Ibiraiaras - RS,1991,0.6344
6187,Ibirapuitã - RS,1991,0.5214
6188,Ibirubá - RS,1991,0.5955
6189,Igrejinha - RS,1991,0.5036
6190,Ijuí - RS,1991,0.5802
6191,Ilópolis - RS,1991,0.4833
6192,Imbé - RS,1991,0.5113
6193,Imigrante - RS,1991,0.6368
6194,Independência - RS,1991,0.5731
6195,Ipê - RS,1991,0.5622
6196,Ipiranga do Sul - RS,1991,0.5213
6197,Iraí - RS,1991,0.5823
6198,Itacurubi - RS,1991,0.6344
6199,Itaqui - RS,1991,0.6346
6200,Itatiba do Sul - RS,1991,0.5329
6201,Ivorá - RS,1991,0.5574
6202,Ivoti - RS,1991,0.5108
6203,Jaboticaba - RS,1991,0.6111
6204,Jacutinga - RS,1991,0.5707
6205,Jaguarão - RS,1991,0.6187
6206,Jaguari - RS,1991,0.6417
6207,Jaquirana - RS,1991,0.4947
6208,Jóia - RS,1991,0.6822
6209,Júlio de Castilhos - RS,1991,0.6139
6210,Lagoa Vermelha - RS,1991,0.6074
6211,Lagoão - RS,1991,0.4636
6212,Lajeado - RS,1991,0.5499
6213,Lavras do Sul - RS,1991,0.6325
6214,Liberato Salzano - RS,1991,0.5567
6215,Machadinho - RS,1991,0.6038
6216,Marau - RS,1991,0.5753
6217,Marcelino Ramos - RS,1991,0.6114
6218,Mariano Moro - RS,1991,0.509
6219,Mata - RS,1991,0.6265
6220,Maximiliano de Almeida - RS,1991,0.5999
6221,Miraguaí - RS,1991,0.6241
6222,Montauri - RS,1991,0.5014
6223,Montenegro - RS,1991,0.5574
6224,Morro Redondo - RS,1991,0.5708
6225,Mostardas - RS,1991,0.6596
6226,Muçum - RS,1991,0.484
6227,Não-Me-Toque - RS,1991,0.5948
6228,Nonoai - RS,1991,0.68
6229,Nova Alvorada - RS,1991,0.5852
6230,Nova Araçá - RS,1991,0.4924
6231,Nova Bassano - RS,1991,0.5151
6232,Nova Bréscia - RS,1991,0.5784
6233,Nova Esperança do Sul - RS,1991,0.5896
6234,Nova Hartz - RS,1991,0.4591
6235,Nova Palma - RS,1991,0.6192
6236,Nova Petrópolis - RS,1991,0.5564
6237,Nova Prata - RS,1991,0.5113
6238,Nova Roma do Sul - RS,1991,0.515
6239,Novo Hamburgo - RS,1991,0.5638
6240,Osório - RS,1991,0.5926
6241,Paim Filho - RS,1991,0.6254
6242,Palmares do Sul - RS,1991,0.6448
6243,Palmeira das Missões - RS,1991,0.6342
6244,Palmitinho - RS,1991,0.631
6245,Panambi - RS,1991,0.5639
6246,Pântano Grande - RS,1991,0.6126
6247,Paraí - RS,1991,0.5009
6248,Paraíso do Sul - RS,1991,0.6298
6249,Parobé - RS,1991,0.4694
6250,Passo Fundo - RS,1991,0.5825
6251,Paverama - RS,1991,0.4861
6252,Pedro Osório - RS,1991,0.5894
6253,Pejuçara - RS,1991,0.7396
6254,Pelotas - RS,1991,0.6044
6255,Pinhal - RS,1991,0.5245
6256,Pinheiro Machado - RS,1991,0.5925
6257,Pirapó - RS,1991,0.5382
6258,Piratini - RS,1991,0.5964
6259,Planalto - RS,1991,0.6209
6260,Poço das Antas - RS,1991,0.4678
6261,Portão - RS,1991,0.5241
6262,Porto Alegre - RS,1991,0.576
6263,Porto Lucena - RS,1991,0.5544
6264,Porto Xavier - RS,1991,0.6184
6265,Pouso Novo - RS,1991,0.6481
6266,Progresso - RS,1991,0.5138
6267,Protásio Alves - RS,1991,0.5231
6268,Putinga - RS,1991,0.517
6269,Quaraí - RS,1991,0.6114
6270,Quinze de Novembro - RS,1991,0.5462
6271,Redentora - RS,1991,0.6673
6272,Relvado - RS,1991,0.5641
6273,Restinga Seca - RS,1991,0.6198
6274,Rio Grande - RS,1991,0.5679
6275,Rio Pardo - RS,1991,0.5829
6276,Riozinho - RS,1991,0.524
6277,Roca Sales - RS,1991,0.5518
6278,Rodeio Bonito - RS,1991,0.5705
6279,Rolante - RS,1991,0.5238
6280,Ronda Alta - RS,1991,0.6275
6281,Rondinha - RS,1991,0.5894
6282,Roque Gonzales - RS,1991,0.5427
6283,Rosário do Sul - RS,1991,0.621
6284,Saldanha Marinho - RS,1991,0.6653
6285,Salto do Jacuí - RS,1991,0.6603
6286,Salvador do Sul - RS,1991,0.592
6287,Sananduva - RS,1991,0.5574
6288,Santa Bárbara do Sul - RS,1991,0.6585
6289,Santa Cruz do Sul - RS,1991,0.5636
6290,Santa Maria - RS,1991,0.5601
6291,Santa Maria do Herval - RS,1991,0.4511
6292,Santa Rosa - RS,1991,0.5547
6293,Santa Vitória do Palmar - RS,1991,0.6208
6294,Santana da Boa Vista - RS,1991,0.5449
6295,Santana do Livramento - RS,1991,0.6323
6296,Santiago - RS,1991,0.587
6297,Santo Ângelo - RS,1991,0.5991
6298,Santo Antônio da Patrulha - RS,1991,0.5896
6299,Santo Antônio das Missões - RS,1991,0.6359
6300,Santo Augusto - RS,1991,0.6437
6301,Santo Cristo - RS,1991,0.4912
6302,São Borja - RS,1991,0.6516
6303,São Domingos do Sul - RS,1991,0.4806
6304,São Francisco de Assis - RS,1991,0.6124
6305,São Francisco de Paula - RS,1991,0.566
6306,São Gabriel - RS,1991,0.6693
6307,São Jerônimo - RS,1991,0.564
6308,São João da Urtiga - RS,1991,0.5838
6309,São Jorge - RS,1991,0.5543
6310,São José do Herval - RS,1991,0.5872
6311,São José do Hortêncio - RS,1991,0.4365
6312,São José do Norte - RS,1991,0.5205
6313,São José do Ouro - RS,1991,0.5807
6314,São Leopoldo - RS,1991,0.5575
6315,São Lourenço do Sul - RS,1991,0.5825
6316,São Luiz Gonzaga - RS,1991,0.6219
6317,São Marcos - RS,1991,0.5535
6318,São Martinho - RS,1991,0.6134
6319,São Miguel das Missões - RS,1991,0.7249
6320,São Nicolau - RS,1991,0.6383
6321,São Paulo das Missões - RS,1991,0.5098
6322,São Pedro do Sul - RS,1991,0.6071
6323,São Sebastião do Caí - RS,1991,0.5601
6324,São Sepé - RS,1991,0.6451
6325,São Valentim - RS,1991,0.6531
6326,São Vendelino - RS,1991,0.4768
6327,São Vicente do Sul - RS,1991,0.7183
6328,Sapiranga - RS,1991,0.5141
6329,Sapucaia do Sul - RS,1991,0.4793
6330,Sarandi - RS,1991,0.5723
6331,Seberi - RS,1991,0.6209
6332,Sede Nova - RS,1991,0.5888
6333,Segredo - RS,1991,0.5327
6334,Selbach - RS,1991,0.5556
6335,Serafina Corrêa - RS,1991,0.5219
6336,Sertão - RS,1991,0.5486
6337,Severiano de Almeida - RS,1991,0.4949
6338,Silveira Martins - RS,1991,0.6022
6339,Sobradinho - RS,1991,0.5603
6340,Soledade - RS,1991,0.6107
6341,Tapejara - RS,1991,0.5644
6342,Tapera - RS,1991,0.6012
6343,Tapes - RS,1991,0.5937
6344,Taquara - RS,1991,0.5676
6345,Taquari - RS,1991,0.5638
6346,Taquaruçu do Sul - RS,1991,0.5613
6347,Tavares - RS,1991,0.6535
6348,Tenente Portela - RS,1991,0.5692
6349,Terra de Areia - RS,1991,0.5714
6350,Teutônia - RS,1991,0.5405
6351,Torres - RS,1991,0.5713
6352,Tramandaí - RS,1991,0.5499
6353,Três Arroios - RS,1991,0.5544
6354,Três Cachoeiras - RS,1991,0.6119
6355,Três Coroas - RS,1991,0.522
6356,Três de Maio - RS,1991,0.5679
6357,Três Palmeiras - RS,1991,0.7212
6358,Três Passos - RS,1991,0.5598
6359,Trindade do Sul - RS,1991,0.5862
6360,Triunfo - RS,1991,0.5481
6361,Tucunduva - RS,1991,0.5826
6362,Tunas - RS,1991,0.4847
6363,Tupanciretã - RS,1991,0.6674
6364,Tupandi - RS,1991,0.5093
6365,Tuparendi - RS,1991,0.5789
6366,Uruguaiana - RS,1991,0.612
6367,Vacaria - RS,1991,0.5919
6368,Vanini - RS,1991,0.4372
6369,Venâncio Aires - RS,1991,0.5428
6370,Vera Cruz - RS,1991,0.5626
6371,Veranópolis - RS,1991,0.5228
6372,Viadutos - RS,1991,0.5258
6373,Viamão - RS,1991,0.5024
6374,Vicente Dutra - RS,1991,0.5407
6375,Victor Graeff - RS,1991,0.5784
6376,Vila Flores - RS,1991,0.5337
6377,Vila Maria - RS,1991,0.5114
6378,Vista Alegre - RS,1991,0.6096
6379,Vista Alegre do Prata - RS,1991,0.5157
6380,Vista Gaúcha - RS,1991,0.5773
6381,Brasil,1991,0.6366
6382,Tocantins,1991,0.6283
6383,Aliança do Tocantins - TO,1991,0.568
6384,Almas - TO,1991,0.671
6385,Alvorada - TO,1991,0.5824
6386,Ananás - TO,1991,0.6236
6387,Aparecida do Rio Negro - TO,1991,0.5867
6388,Araguacema - TO,1991,0.6104
6389,Araguaçu - TO,1991,0.5452
6390,Araguaína - TO,1991,0.6463
6391,Araguatins - TO,1991,0.5755
6392,Arapoema - TO,1991,0.5157
6393,Arraias - TO,1991,0.6777
6394,Augustinópolis - TO,1991,0.5825
6395,Aurora do Tocantins - TO,1991,0.4684
6396,Axixá do Tocantins - TO,1991,0.5067
6397,Babaçulândia - TO,1991,0.4179
6398,Barrolândia - TO,1991,0.5345
6399,Bernardo Sayão - TO,1991,0.5772
6400,Brejinho de Nazaré - TO,1991,0.5077
6401,Buriti do Tocantins - TO,1991,0.5657
6402,Caseara - TO,1991,0.5048
6403,Colinas do Tocantins - TO,1991,0.6629
6404,Colméia - TO,1991,0.6104
6405,Combinado - TO,1991,0.5693
6406,Conceição do Tocantins - TO,1991,0.4949
6407,Couto de Magalhães - TO,1991,0.474
6408,Cristalândia - TO,1991,0.592
6409,Dianópolis - TO,1991,0.6065
6410,Divinópolis do Tocantins - TO,1991,0.6695
6411,Dois Irmãos do Tocantins - TO,1991,0.5051
6412,Dueré - TO,1991,0.4697
6413,Fátima - TO,1991,0.5709
6414,Figueirópolis - TO,1991,0.6037
6415,Filadélfia - TO,1991,0.5706
6416,Formoso do Araguaia - TO,1991,0.5682
6417,Goianorte - TO,1991,0.7097
6418,Goiatins - TO,1991,0.4608
6419,Guaraí - TO,1991,0.6521
6420,Gurupi - TO,1991,0.6248
6421,Itacajá - TO,1991,0.5012
6422,Itaguatins - TO,1991,0.4713
6423,Itaporã do Tocantins - TO,1991,0.4305
6424,Lizarda - TO,1991,0.555
6425,Marianópolis do Tocantins - TO,1991,0.6323
6426,Miracema do Tocantins - TO,1991,0.6995
6427,Miranorte - TO,1991,0.6984
6428,Monte do Carmo - TO,1991,0.4951
6429,Natividade - TO,1991,0.6211
6430,Nazaré - TO,1991,0.5047
6431,Nova Olinda - TO,1991,0.605
6432,Nova Rosalândia - TO,1991,0.4461
6433,Novo Acordo - TO,1991,0.5743
6434,Palmas - TO,1991,0.6218
6435,Palmeirópolis - TO,1991,0.5845
6436,Paraíso do Tocantins - TO,1991,0.6144
6437,Paranã - TO,1991,0.4765
6438,Pedro Afonso - TO,1991,0.5618
6439,Peixe - TO,1991,0.5024
6440,Pequizeiro - TO,1991,0.4631
6441,Pindorama do Tocantins - TO,1991,0.5609
6442,Pium - TO,1991,0.5397
6443,Ponte Alta do Bom Jesus - TO,1991,0.5312
6444,Ponte Alta do Tocantins - TO,1991,0.5254
6445,Porto Alegre do Tocantins - TO,1991,0.4593
6446,Porto Nacional - TO,1991,0.6234
6447,Praia Norte - TO,1991,0.5676
6448,Presidente Kennedy - TO,1991,0.5573
6449,Rio Sono - TO,1991,0.5144
6450,Sampaio - TO,1991,0.4384
6451,Santa Rosa do Tocantins - TO,1991,0.4927
6452,Santa Tereza do Tocantins - TO,1991,0.4825
6453,São Sebastião do Tocantins - TO,1991,0.5228
6454,São Valério da Natividade - TO,1991,0.4286
6455,Silvanópolis - TO,1991,0.5048
6456,Sítio Novo do Tocantins - TO,1991,0.5109
6457,Taguatinga - TO,1991,0.6458
6458,Tocantínia - TO,1991,0.6475
6459,Tocantinópolis - TO,1991,0.5156
6460,Wanderlândia - TO,1991,0.5112
6461,Xambioá - TO,1991,0.639
6462,Brasil,1991,0.6366
6463,Espírito Santo,1991,0.6115
6464,Afonso Cláudio - ES,1991,0.5817
6465,Água Doce do Norte - ES,1991,0.4763
6466,Águia Branca - ES,1991,0.6047
6467,Alegre - ES,1991,0.6023
6468,Alfredo Chaves - ES,1991,0.5267
6469,Alto Rio Novo - ES,1991,0.5172
6470,Anchieta - ES,1991,0.5664
6471,Apiacá - ES,1991,0.5653
6472,Aracruz - ES,1991,0.5993
6473,Atilio Vivacqua - ES,1991,0.5069
6474,Baixo Guandu - ES,1991,0.5657
6475,Barra de São Francisco - ES,1991,0.5815
6476,Boa Esperança - ES,1991,0.5813
6477,Bom Jesus do Norte - ES,1991,0.5875
6478,Cachoeiro de Itapemirim - ES,1991,0.5825
6479,Cariacica - ES,1991,0.5163
6480,Castelo - ES,1991,0.5974
6481,Colatina - ES,1991,0.578
6482,Conceição da Barra - ES,1991,0.5769
6483,Conceição do Castelo - ES,1991,0.5582
6484,Divino de São Lourenço - ES,1991,0.4422
6485,Domingos Martins - ES,1991,0.5576
6486,Dores do Rio Preto - ES,1991,0.5299
6487,Ecoporanga - ES,1991,0.6099
6488,Fundão - ES,1991,0.6049
6489,Guaçuí - ES,1991,0.5872
6490,Guarapari - ES,1991,0.5847
6491,Ibatiba - ES,1991,0.5334
6492,Ibiraçu - ES,1991,0.5779
